shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag,weight_kg,shipping_cost_usd
SHP04560,China,Egypt,Machinery,520942.0,1918.0,107416.0,Ship,Qingdao,Durban,21.0,On-Time,107498.0,Credit,15.53,1919.11,0.25,0.0,95665.96,11368.6
SHP04561,China,Egypt,Textiles,847130.0,521.0,139249.0,Ship,Shenzhen,Addis Ababa,7.0,On-Time,138662.0,Credit,18.8,36.03,0.36,0.0,404.36,227.13
SHP04562,China,Nigeria,Agricultural,843890.0,1825.0,37656.0,Air,Shenzhen,Cairo,33.0,On-Time,38340.0,Prepaid,36.98,2415.09,0.36,0.0,3921.71,21153.71
SHP04563,China,Nigeria,Minerals,843890.0,4642.0,131625.0,Ship,Guangzhou,Addis Ababa,35.0,On-Time,131399.0,Prepaid,16.8,846.74,0.02,0.0,84467.16,24618.72
SHP04564,China,Egypt,Electronics,847130.0,4489.0,109555.0,Road,Shanghai,Lagos,21.0,On-Time,109831.0,Credit,68.76,1158.56,0.36,1.0,2575.93,3629.99
SHP04565,China,Ethiopia,Minerals,847130.0,4383.0,23894.0,Rail,Shanghai,Durban,18.0,On-Time,24525.0,Credit,19.06,430.75,0.02,0.0,37107.41,23032.63
SHP04566,China,South Africa,Machinery,260300.0,4540.0,54157.0,Rail,Guangzhou,Cairo,24.0,On-Time,54027.0,Prepaid,59.99,537.09,0.19,0.0,208365.25,84495.16
SHP04567,China,Ethiopia,Electronics,847130.0,216.0,117453.0,Rail,Beijing,Dar es Salaam,27.0,On-Time,116488.0,On Delivery,61.09,2603.57,0.28,0.0,191.01,459.01
SHP04568,China,Ghana,Agricultural,847130.0,4787.0,87159.0,Rail,Shanghai,Addis Ababa,23.0,Delayed,87014.0,On Delivery,50.98,323.14,0.17,0.0,9012.03,8543.6
SHP04569,China,Nigeria,Machinery,100610.0,1935.0,18612.0,Ship,Beijing,Lagos,4.0,On-Time,17806.0,Credit,15.31,502.11,0.05,0.0,30040.9,12312.47
SHP04570,China,Ghana,Minerals,847130.0,3869.0,7693.0,Air,Shenzhen,Dar es Salaam,29.0,On-Time,7859.0,Prepaid,36.27,2301.03,0.38,0.0,69203.55,488698.07
SHP04571,China,Ethiopia,Electronics,260300.0,2117.0,27291.0,Rail,Shenzhen,Dar es Salaam,20.0,On-Time,28057.0,Prepaid,25.42,2136.01,0.3,0.0,2646.44,1334.51
SHP04572,China,South Africa,Minerals,843890.0,125.0,44812.0,Ship,Shenzhen,Tema,29.0,On-Time,45407.0,Prepaid,17.46,720.7,0.25,0.0,1890.42,1190.91
SHP04573,China,Ghana,Minerals,260300.0,1749.0,66807.0,Ship,Shanghai,Cairo,25.0,On-Time,67737.0,Credit,43.97,1793.77,0.49,1.0,15016.91,4949.4
SHP04574,China,South Africa,Agricultural,847130.0,2912.0,87533.0,Ship,Shenzhen,Lagos,18.0,On-Time,87135.0,Prepaid,17.95,1551.97,0.26,0.0,11741.65,5357.39
SHP04575,China,Egypt,Machinery,843890.0,620.0,46499.0,Rail,Beijing,Dar es Salaam,25.0,Delayed,47251.0,Credit,48.7,1433.86,0.49,1.0,25048.14,13762.63
SHP04576,China,Ghana,Machinery,847130.0,2531.0,15559.0,Air,Guangzhou,Durban,37.0,On-Time,14761.0,On Delivery,48.34,1365.39,0.41,1.0,56957.42,380642.89
SHP04577,China,Egypt,Agricultural,843890.0,1928.0,70087.0,Ship,Shenzhen,Tema,20.0,On-Time,70992.0,On Delivery,57.83,646.05,0.02,0.0,5095.18,2718.12
SHP04578,China,Nigeria,Textiles,520942.0,3691.0,24535.0,Road,Qingdao,Tema,17.0,On-Time,24639.0,Credit,68.9,1804.61,0.35,1.0,1357.37,1557.01
SHP04579,China,Ethiopia,Textiles,260300.0,2962.0,17185.0,Air,Shanghai,Addis Ababa,14.0,On-Time,17581.0,Credit,38.77,1253.29,0.43,1.0,2906.46,16716.93
SHP04580,China,Egypt,Electronics,843890.0,4594.0,139220.0,Air,Shanghai,Dar es Salaam,34.0,On-Time,139873.0,On Delivery,16.09,1129.16,0.46,1.0,6745.85,41478.71
SHP04581,China,South Africa,Electronics,260300.0,3546.0,125782.0,Air,Qingdao,Lagos,8.0,Delayed,125504.0,On Delivery,40.53,866.13,0.16,0.0,6743.84,50049.98
SHP04582,China,Ethiopia,Machinery,100610.0,4217.0,122323.0,Ship,Beijing,Durban,8.0,On-Time,122568.0,Credit,20.49,863.54,0.3,0.0,93345.07,11000.29
SHP04583,China,Ethiopia,Machinery,100610.0,4033.0,121093.0,Ship,Qingdao,Addis Ababa,16.0,On-Time,121977.0,On Delivery,26.29,700.84,0.41,1.0,166464.64,47604.69
SHP04584,China,Egypt,Textiles,260300.0,268.0,110734.0,Air,Guangzhou,Durban,16.0,Delayed,110616.0,Prepaid,66.42,1017.01,0.23,1.0,217.8,1705.23
SHP04585,China,Kenya,Agricultural,843890.0,122.0,124681.0,Ship,Beijing,Lagos,16.0,On-Time,125598.0,On Delivery,59.53,2306.01,0.05,0.0,459.53,349.2
SHP04586,China,Tanzania,Electronics,100610.0,806.0,14642.0,Air,Guangzhou,Dar es Salaam,20.0,On-Time,15364.0,On Delivery,14.2,1696.07,0.03,0.0,1570.46,10839.41
SHP04587,China,Kenya,Machinery,520942.0,1369.0,136651.0,Rail,Qingdao,Lagos,8.0,On-Time,137243.0,On Delivery,51.41,728.0,0.42,1.0,35241.09,34890.59
SHP04588,China,Ghana,Textiles,100610.0,1084.0,64566.0,Air,Beijing,Addis Ababa,7.0,On-Time,65487.0,On Delivery,50.1,1552.79,0.01,0.0,330.16,2019.21
SHP04589,China,Nigeria,Minerals,100610.0,2736.0,78000.0,Ship,Shenzhen,Dar es Salaam,7.0,Delayed,78545.0,Credit,3.08,2020.45,0.28,0.0,41246.93,13945.25
SHP04590,China,Nigeria,Minerals,260300.0,3682.0,110634.0,Air,Shanghai,Mombasa,3.0,On-Time,111495.0,Credit,22.67,1292.44,0.11,0.0,58689.78,319801.06
SHP04591,China,Ghana,Minerals,847130.0,3391.0,33722.0,Ship,Beijing,Dar es Salaam,17.0,On-Time,34499.0,Credit,32.71,2506.08,0.14,0.0,46205.46,18353.96
SHP04592,China,Ethiopia,Agricultural,847130.0,4430.0,104459.0,Ship,Beijing,Cairo,30.0,On-Time,104002.0,Prepaid,60.82,937.42,0.05,0.0,8094.81,4330.42
SHP04593,China,Ethiopia,Agricultural,260300.0,2709.0,61561.0,Road,Guangzhou,Lagos,29.0,On-Time,61017.0,On Delivery,2.97,1989.78,0.19,0.0,8175.28,11074.33
SHP04594,China,Kenya,Electronics,847130.0,2767.0,110128.0,Road,Guangzhou,Cairo,25.0,On-Time,110018.0,Credit,21.26,2633.22,0.22,0.0,2679.24,3078.48
SHP04595,China,Egypt,Minerals,260300.0,2085.0,110111.0,Air,Beijing,Cairo,24.0,Delayed,109850.0,Prepaid,4.6,1232.03,0.43,1.0,23794.02,176879.83
SHP04596,China,Nigeria,Minerals,260300.0,3084.0,149400.0,Rail,Guangzhou,Cairo,18.0,Delayed,149292.0,On Delivery,63.86,94.28,0.39,0.0,45267.81,40220.33
SHP04597,China,South Africa,Electronics,843890.0,2601.0,73892.0,Road,Shenzhen,Durban,37.0,On-Time,73870.0,Prepaid,47.11,1272.17,0.04,0.0,4207.96,6412.52
SHP04598,China,Egypt,Machinery,843890.0,665.0,17185.0,Road,Qingdao,Addis Ababa,30.0,On-Time,16438.0,Credit,60.2,49.34,0.32,0.0,12827.18,19402.32
SHP04599,China,Kenya,Textiles,520942.0,1995.0,56013.0,Rail,Shenzhen,Durban,13.0,Delayed,55248.0,Prepaid,65.19,1390.33,0.2,1.0,1045.9,734.09
SHP04600,China,Egypt,Agricultural,843890.0,1619.0,115212.0,Air,Guangzhou,Tema,18.0,On-Time,114798.0,On Delivery,51.87,2913.36,0.06,0.0,3362.09,33648.22
SHP04601,China,Nigeria,Minerals,843890.0,2222.0,27463.0,Air,Beijing,Durban,31.0,Delayed,27712.0,Credit,68.1,184.62,0.43,1.0,17730.39,102785.12
SHP04602,China,Egypt,Electronics,520942.0,4484.0,59086.0,Rail,Beijing,Addis Ababa,4.0,On-Time,58180.0,Prepaid,36.9,2472.68,0.25,0.0,7511.06,3626.42
SHP04603,China,Tanzania,Electronics,260300.0,1725.0,125807.0,Rail,Beijing,Dar es Salaam,19.0,Delayed,125200.0,Credit,24.29,864.21,0.38,0.0,3215.19,1354.9
SHP04604,China,Kenya,Electronics,520942.0,866.0,34445.0,Ship,Shanghai,Mombasa,14.0,On-Time,34336.0,On Delivery,35.97,283.15,0.48,1.0,913.93,330.73
SHP04605,China,Egypt,Machinery,260300.0,3296.0,126049.0,Rail,Beijing,Durban,34.0,Delayed,126325.0,Prepaid,67.8,2094.41,0.07,1.0,132008.61,110904.64
SHP04606,China,South Africa,Agricultural,260300.0,2227.0,98668.0,Rail,Shanghai,Cairo,5.0,On-Time,98222.0,On Delivery,10.58,519.8,0.43,1.0,10217.43,9215.52
SHP04607,China,Tanzania,Electronics,520942.0,583.0,117642.0,Ship,Qingdao,Lagos,18.0,On-Time,117068.0,On Delivery,10.55,1575.88,0.27,0.0,1031.44,604.5
SHP04608,China,Ethiopia,Agricultural,843890.0,2970.0,91765.0,Rail,Beijing,Dar es Salaam,10.0,On-Time,91650.0,Credit,22.25,396.22,0.18,0.0,5141.82,3913.92
SHP04609,China,South Africa,Textiles,847130.0,3845.0,60421.0,Ship,Guangzhou,Lagos,20.0,Delayed,61399.0,Credit,19.86,1788.92,0.17,0.0,3710.55,1333.89
SHP04610,China,Kenya,Agricultural,260300.0,394.0,126299.0,Ship,Shenzhen,Cairo,23.0,On-Time,125967.0,On Delivery,37.94,1894.27,0.34,0.0,987.64,608.74
SHP04611,China,South Africa,Agricultural,520942.0,3177.0,26277.0,Rail,Shanghai,Durban,34.0,Delayed,25491.0,On Delivery,40.63,1554.66,0.35,0.0,7488.07,4635.03
SHP04612,China,Kenya,Electronics,100610.0,2818.0,37864.0,Road,Beijing,Dar es Salaam,13.0,On-Time,37531.0,Prepaid,56.33,1922.13,0.3,0.0,1672.9,2373.87
SHP04613,China,Ethiopia,Electronics,100610.0,3399.0,114082.0,Air,Beijing,Mombasa,23.0,Delayed,114827.0,On Delivery,32.76,1477.41,0.24,0.0,4178.26,35268.68
SHP04614,China,Kenya,Textiles,843890.0,1891.0,63546.0,Air,Qingdao,Lagos,3.0,On-Time,63275.0,Credit,14.61,245.13,0.34,0.0,543.12,4640.56
SHP04615,China,Kenya,Machinery,520942.0,253.0,50248.0,Road,Beijing,Tema,39.0,On-Time,51182.0,Credit,6.23,2647.69,0.15,0.0,5045.22,5616.52
SHP04616,China,Tanzania,Minerals,520942.0,3101.0,7663.0,Road,Qingdao,Tema,14.0,On-Time,7777.0,Credit,3.46,2915.55,0.49,1.0,30247.59,42039.84
SHP04617,China,Ghana,Agricultural,847130.0,2176.0,144992.0,Road,Shenzhen,Tema,32.0,On-Time,144123.0,On Delivery,36.03,2176.78,0.42,1.0,9216.02,7250.58
SHP04618,China,Egypt,Textiles,520942.0,3821.0,76074.0,Air,Shenzhen,Mombasa,18.0,Delayed,76600.0,Prepaid,23.59,1198.6,0.42,1.0,3440.39,23938.43
SHP04619,China,Tanzania,Textiles,843890.0,2648.0,114809.0,Rail,Qingdao,Durban,31.0,Delayed,114726.0,On Delivery,11.75,1332.26,0.12,0.0,1170.34,1298.18
SHP04620,China,Ethiopia,Agricultural,100610.0,4474.0,129679.0,Air,Beijing,Dar es Salaam,32.0,On-Time,128770.0,On Delivery,33.26,2257.52,0.21,0.0,19841.26,148410.09
SHP04621,China,South Africa,Minerals,260300.0,2026.0,106973.0,Rail,Shenzhen,Lagos,35.0,Delayed,106926.0,On Delivery,39.42,891.65,0.05,0.0,36181.25,33725.39
SHP04622,China,Nigeria,Electronics,260300.0,4974.0,17953.0,Air,Shenzhen,Mombasa,7.0,On-Time,17349.0,On Delivery,69.01,1195.85,0.17,1.0,8192.06,55218.92
SHP04623,China,South Africa,Minerals,260300.0,630.0,75086.0,Air,Shenzhen,Tema,3.0,On-Time,74983.0,Credit,6.42,448.96,0.35,0.0,4536.27,31088.26
SHP04624,China,Kenya,Electronics,843890.0,3909.0,85094.0,Rail,Shanghai,Addis Ababa,35.0,Delayed,85201.0,Prepaid,47.94,1732.34,0.38,0.0,6002.21,5884.73
SHP04625,China,Tanzania,Electronics,520942.0,4487.0,142994.0,Road,Beijing,Lagos,6.0,On-Time,142984.0,Credit,14.81,2741.95,0.21,0.0,8603.98,8357.42
SHP04626,China,Nigeria,Electronics,100610.0,2759.0,116870.0,Road,Qingdao,Addis Ababa,5.0,Delayed,117270.0,On Delivery,26.68,1995.6,0.18,0.0,4204.19,4321.98
SHP04627,China,Ethiopia,Minerals,100610.0,1483.0,78640.0,Rail,Qingdao,Dar es Salaam,5.0,On-Time,78127.0,On Delivery,59.62,310.13,0.46,1.0,14791.82,7933.07
SHP04628,China,Nigeria,Agricultural,100610.0,3181.0,73163.0,Ship,Shenzhen,Dar es Salaam,35.0,On-Time,72323.0,On Delivery,47.11,1302.3,0.45,1.0,9550.37,2361.96
SHP04629,China,Kenya,Electronics,100610.0,3674.0,148008.0,Ship,Shenzhen,Tema,31.0,On-Time,148966.0,On Delivery,55.53,2077.48,0.33,0.0,5395.59,2265.25
SHP04630,China,South Africa,Textiles,520942.0,1671.0,56313.0,Road,Shenzhen,Durban,11.0,On-Time,56154.0,On Delivery,66.4,726.91,0.07,1.0,1016.73,740.21
SHP04631,China,Nigeria,Machinery,260300.0,2685.0,90305.0,Ship,Shanghai,Durban,24.0,On-Time,89349.0,Prepaid,53.16,972.93,0.07,0.0,39732.95,18187.73
SHP04632,China,Tanzania,Textiles,843890.0,2775.0,9014.0,Road,Guangzhou,Dar es Salaam,23.0,On-Time,8984.0,Credit,26.95,847.75,0.39,0.0,1247.78,1826.16
SHP04633,China,South Africa,Agricultural,520942.0,1296.0,87392.0,Rail,Qingdao,Addis Ababa,34.0,On-Time,86530.0,Prepaid,28.87,1264.78,0.25,0.0,5455.62,2705.14
SHP04634,China,South Africa,Electronics,260300.0,3026.0,42603.0,Road,Beijing,Mombasa,15.0,On-Time,42997.0,Credit,39.67,1665.03,0.35,0.0,5422.98,6625.15
SHP04635,China,Egypt,Minerals,100610.0,3238.0,149849.0,Air,Qingdao,Durban,39.0,On-Time,148887.0,On Delivery,31.93,821.1,0.15,0.0,22858.66,183560.21
SHP04636,China,Ethiopia,Agricultural,260300.0,1518.0,42306.0,Rail,Shenzhen,Mombasa,13.0,On-Time,42441.0,Prepaid,47.62,132.5,0.08,0.0,7300.89,3263.36
SHP04637,China,Egypt,Electronics,847130.0,1239.0,22576.0,Air,Shenzhen,Durban,3.0,Delayed,22457.0,Prepaid,13.2,92.17,0.26,0.0,1230.62,7864.15
SHP04638,China,Ethiopia,Electronics,847130.0,275.0,17023.0,Air,Beijing,Durban,18.0,Delayed,17502.0,Prepaid,11.68,1637.95,0.18,0.0,410.7,3073.35
SHP04639,China,Ghana,Textiles,260300.0,4336.0,54054.0,Rail,Beijing,Mombasa,27.0,On-Time,53458.0,On Delivery,6.71,1965.15,0.06,0.0,3475.13,3013.51
SHP04640,China,Kenya,Electronics,847130.0,2990.0,14012.0,Road,Qingdao,Addis Ababa,29.0,On-Time,14799.0,Credit,65.81,2705.39,0.04,1.0,5136.58,6139.14
SHP04641,China,Tanzania,Electronics,260300.0,3282.0,118921.0,Ship,Shenzhen,Mombasa,18.0,On-Time,119515.0,Prepaid,65.61,2995.84,0.22,1.0,6296.93,2150.27
SHP04642,China,Ethiopia,Electronics,520942.0,398.0,33353.0,Ship,Beijing,Mombasa,22.0,Delayed,33380.0,Credit,18.12,376.48,0.18,0.0,385.81,377.17
SHP04643,China,Tanzania,Agricultural,520942.0,4058.0,142115.0,Ship,Qingdao,Addis Ababa,13.0,On-Time,141472.0,Credit,38.12,1900.54,0.09,0.0,17993.28,7384.44
SHP04644,China,Kenya,Textiles,847130.0,1753.0,107868.0,Rail,Beijing,Mombasa,30.0,On-Time,108229.0,Prepaid,14.32,1964.36,0.44,1.0,535.28,692.09
SHP04645,China,Nigeria,Minerals,100610.0,311.0,32578.0,Rail,Guangzhou,Dar es Salaam,14.0,On-Time,33122.0,Prepaid,9.08,2036.57,0.11,0.0,4844.02,4261.74
SHP04646,China,Ghana,Machinery,100610.0,1278.0,22871.0,Air,Guangzhou,Dar es Salaam,17.0,Delayed,22787.0,Prepaid,25.02,959.0,0.47,1.0,50709.9,338471.81
SHP04647,China,South Africa,Machinery,843890.0,2613.0,146890.0,Road,Guangzhou,Lagos,12.0,Delayed,146640.0,Credit,12.64,1346.89,0.02,0.0,96965.63,134053.73
SHP04648,China,Tanzania,Electronics,843890.0,1937.0,55570.0,Rail,Guangzhou,Mombasa,8.0,On-Time,56215.0,On Delivery,36.35,2115.7,0.24,0.0,1701.6,1322.91
SHP04649,China,Ghana,Minerals,520942.0,3219.0,80237.0,Rail,Qingdao,Lagos,13.0,On-Time,80380.0,On Delivery,13.48,1606.56,0.18,0.0,58249.89,51136.78
SHP04650,China,Ghana,Electronics,520942.0,4088.0,47932.0,Air,Shanghai,Cairo,31.0,On-Time,47411.0,Credit,32.9,2656.31,0.1,0.0,3079.44,24118.37
SHP04651,China,Ethiopia,Machinery,260300.0,1756.0,149758.0,Rail,Qingdao,Cairo,39.0,On-Time,150616.0,On Delivery,34.49,2486.26,0.43,1.0,21327.31,10049.28
SHP04652,China,Tanzania,Minerals,260300.0,3565.0,31576.0,Road,Beijing,Cairo,8.0,On-Time,30889.0,Credit,66.71,1506.22,0.31,1.0,56191.44,58654.53
SHP04653,China,Nigeria,Textiles,520942.0,4281.0,12521.0,Rail,Qingdao,Durban,24.0,On-Time,12481.0,Prepaid,35.7,921.57,0.49,1.0,2484.61,1630.83
SHP04654,China,Ghana,Machinery,847130.0,1598.0,95297.0,Air,Shanghai,Lagos,39.0,On-Time,94458.0,Prepaid,48.18,1324.01,0.47,1.0,70254.35,596673.46
SHP04655,China,South Africa,Electronics,520942.0,1670.0,43457.0,Road,Shanghai,Tema,26.0,On-Time,44400.0,Prepaid,2.78,2173.04,0.39,0.0,1795.41,2011.95
SHP04656,China,Tanzania,Minerals,843890.0,2702.0,20960.0,Road,Qingdao,Lagos,37.0,On-Time,20590.0,On Delivery,16.65,1863.56,0.28,0.0,20330.33,27533.61
SHP04657,China,Tanzania,Minerals,847130.0,2381.0,11069.0,Air,Shenzhen,Mombasa,25.0,On-Time,11685.0,Prepaid,21.2,1013.77,0.04,0.0,41778.53,350787.01
SHP04658,China,Nigeria,Textiles,260300.0,2530.0,103861.0,Ship,Guangzhou,Tema,29.0,On-Time,104728.0,Credit,50.55,1122.53,0.15,0.0,1616.99,894.46
SHP04659,China,South Africa,Minerals,260300.0,541.0,23376.0,Ship,Shenzhen,Durban,25.0,On-Time,23838.0,On Delivery,52.81,1010.94,0.11,0.0,4240.32,1042.36
SHP04660,China,Egypt,Minerals,847130.0,1041.0,82934.0,Road,Shenzhen,Lagos,11.0,On-Time,83022.0,On Delivery,12.58,2274.64,0.44,1.0,16453.8,24531.55
SHP04661,China,Egypt,Textiles,843890.0,2363.0,5571.0,Ship,Shanghai,Lagos,15.0,On-Time,5750.0,Prepaid,18.15,1911.01,0.26,0.0,1438.81,778.29
SHP04662,China,Egypt,Minerals,843890.0,4620.0,33364.0,Rail,Beijing,Mombasa,24.0,On-Time,34250.0,Prepaid,42.38,1525.6,0.41,1.0,64978.89,55621.73
SHP04663,China,Egypt,Agricultural,847130.0,1725.0,83349.0,Rail,Guangzhou,Addis Ababa,36.0,On-Time,83100.0,Credit,31.8,1230.66,0.44,1.0,4905.2,2965.4
SHP04664,China,Ghana,Textiles,100610.0,4551.0,127285.0,Rail,Qingdao,Tema,20.0,On-Time,126864.0,Prepaid,31.8,2592.71,0.18,0.0,3927.36,2850.74
SHP04665,China,Nigeria,Electronics,843890.0,2181.0,112102.0,Air,Qingdao,Durban,35.0,On-Time,112721.0,Prepaid,34.58,1511.88,0.48,1.0,3804.41,21980.03
SHP04666,China,Ethiopia,Minerals,520942.0,2136.0,24734.0,Road,Shanghai,Dar es Salaam,35.0,Delayed,25427.0,Credit,65.58,2185.93,0.16,1.0,33408.82,35044.26
SHP04667,China,Kenya,Textiles,100610.0,1824.0,120261.0,Rail,Beijing,Lagos,24.0,On-Time,120527.0,On Delivery,64.08,225.29,0.35,0.0,518.6,448.54
SHP04668,China,Nigeria,Electronics,520942.0,778.0,117039.0,Rail,Shanghai,Addis Ababa,19.0,On-Time,116214.0,Prepaid,22.24,2238.02,0.18,0.0,1367.94,1129.95
SHP04669,China,South Africa,Textiles,100610.0,3156.0,132776.0,Ship,Guangzhou,Addis Ababa,20.0,Delayed,131940.0,Prepaid,54.65,2247.65,0.11,0.0,2325.37,1035.94
SHP04670,China,South Africa,Minerals,520942.0,403.0,26777.0,Air,Guangzhou,Addis Ababa,25.0,On-Time,26831.0,On Delivery,35.55,1374.95,0.46,1.0,6228.51,43544.25
SHP04671,China,South Africa,Machinery,520942.0,2426.0,8243.0,Road,Shenzhen,Mombasa,14.0,On-Time,8222.0,Credit,20.79,1238.0,0.19,0.0,59483.85,59537.29
SHP04672,China,Egypt,Electronics,520942.0,1568.0,6258.0,Road,Qingdao,Durban,15.0,On-Time,6498.0,Credit,65.29,1707.68,0.5,1.0,2852.07,4073.46
SHP04673,China,Egypt,Agricultural,260300.0,469.0,112148.0,Road,Shanghai,Durban,11.0,On-Time,112015.0,Prepaid,7.46,358.0,0.04,0.0,1829.8,1223.55
SHP04674,China,Ethiopia,Agricultural,260300.0,4782.0,129439.0,Air,Qingdao,Durban,34.0,Delayed,129575.0,Credit,48.54,2957.59,0.08,0.0,6935.63,62473.98
SHP04675,China,Tanzania,Electronics,843890.0,1693.0,37791.0,Air,Shenzhen,Mombasa,36.0,On-Time,37094.0,Credit,65.38,915.34,0.28,1.0,1882.05,11377.09
SHP04676,China,Egypt,Textiles,260300.0,794.0,68044.0,Ship,Shenzhen,Addis Ababa,20.0,On-Time,68888.0,On Delivery,23.45,1848.18,0.49,1.0,721.83,282.78
SHP04677,China,South Africa,Agricultural,260300.0,3939.0,31198.0,Ship,Shanghai,Mombasa,32.0,On-Time,31985.0,On Delivery,4.57,2719.17,0.27,0.0,4682.63,1135.85
SHP04678,China,South Africa,Agricultural,260300.0,203.0,147165.0,Ship,Shenzhen,Dar es Salaam,13.0,Delayed,146419.0,On Delivery,18.84,2766.38,0.07,0.0,983.67,529.39
SHP04679,China,Egypt,Machinery,260300.0,1975.0,77381.0,Road,Beijing,Addis Ababa,29.0,Delayed,77119.0,On Delivery,24.53,830.07,0.23,0.0,73403.84,66729.73
SHP04680,China,South Africa,Electronics,520942.0,1677.0,29347.0,Road,Shanghai,Cairo,27.0,On-Time,30345.0,On Delivery,61.24,2406.01,0.15,0.0,2426.73,3600.74
SHP04681,China,Tanzania,Electronics,260300.0,563.0,120400.0,Road,Guangzhou,Dar es Salaam,28.0,On-Time,120742.0,On Delivery,6.6,2473.47,0.06,0.0,509.99,802.59
SHP04682,China,Kenya,Textiles,843890.0,4704.0,15461.0,Ship,Beijing,Durban,29.0,On-Time,15272.0,On Delivery,21.31,2059.77,0.28,0.0,1877.05,494.41
SHP04683,China,Nigeria,Electronics,260300.0,2672.0,95896.0,Air,Shanghai,Cairo,36.0,On-Time,95249.0,On Delivery,19.3,2546.06,0.12,0.0,5111.77,44237.23
SHP04684,China,Nigeria,Machinery,847130.0,1251.0,100781.0,Road,Beijing,Mombasa,28.0,Delayed,101037.0,Prepaid,40.14,1073.44,0.46,1.0,27435.55,17022.08
SHP04685,China,South Africa,Agricultural,260300.0,1633.0,41119.0,Rail,Shenzhen,Addis Ababa,32.0,Delayed,41953.0,Credit,55.07,1693.9,0.13,0.0,6698.6,6031.0
SHP04686,China,Ghana,Electronics,843890.0,82.0,87016.0,Road,Qingdao,Cairo,9.0,Delayed,87109.0,Credit,25.34,2287.35,0.04,0.0,89.35,149.69
SHP04687,China,Ethiopia,Machinery,260300.0,4903.0,100133.0,Air,Qingdao,Mombasa,13.0,On-Time,100033.0,Prepaid,15.73,1387.47,0.06,0.0,76340.51,513690.32
SHP04688,China,Nigeria,Electronics,847130.0,2664.0,80650.0,Ship,Shanghai,Durban,12.0,On-Time,80788.0,Prepaid,38.98,391.72,0.21,0.0,1374.82,676.13
SHP04689,China,South Africa,Electronics,843890.0,505.0,59694.0,Ship,Guangzhou,Addis Ababa,7.0,On-Time,60127.0,Prepaid,29.5,376.31,0.38,0.0,664.77,390.21
SHP04690,China,Kenya,Minerals,520942.0,720.0,59565.0,Road,Beijing,Mombasa,27.0,On-Time,59909.0,Prepaid,13.22,9.56,0.3,0.0,14138.41,12590.69
SHP04691,China,Tanzania,Minerals,260300.0,2848.0,92473.0,Air,Beijing,Tema,17.0,On-Time,92501.0,Credit,67.48,646.19,0.33,1.0,30009.5,274666.93
SHP04692,China,Egypt,Machinery,100610.0,3338.0,30644.0,Rail,Beijing,Mombasa,25.0,On-Time,30921.0,On Delivery,49.63,2381.49,0.46,1.0,81072.32,35399.28
SHP04693,China,South Africa,Electronics,847130.0,2261.0,130576.0,Road,Qingdao,Mombasa,25.0,Delayed,130271.0,Prepaid,47.51,644.3,0.41,1.0,2297.49,3253.23
SHP04694,China,Ghana,Agricultural,843890.0,1072.0,108658.0,Rail,Guangzhou,Durban,5.0,On-Time,108471.0,On Delivery,28.21,2169.1,0.34,0.0,3304.09,2561.92
SHP04695,China,Tanzania,Agricultural,847130.0,1233.0,93601.0,Air,Shenzhen,Mombasa,3.0,Delayed,94006.0,On Delivery,64.03,1623.06,0.18,0.0,3406.36,20344.57
SHP04696,China,Nigeria,Textiles,260300.0,2463.0,127465.0,Rail,Shenzhen,Mombasa,14.0,On-Time,127201.0,Credit,52.6,552.58,0.08,0.0,2226.38,1279.36
SHP04697,China,Nigeria,Agricultural,100610.0,4866.0,75446.0,Ship,Shanghai,Dar es Salaam,37.0,Delayed,75853.0,Credit,11.08,500.36,0.13,1.0,14705.46,2615.65
SHP04698,China,South Africa,Minerals,843890.0,4895.0,31084.0,Air,Beijing,Durban,27.0,On-Time,31069.0,On Delivery,37.5,1729.22,0.28,0.0,61757.12,427310.3
SHP04699,China,Nigeria,Electronics,260300.0,1945.0,67468.0,Rail,Beijing,Mombasa,31.0,On-Time,67752.0,On Delivery,14.82,2754.44,0.11,0.0,1376.2,919.04
SHP04700,China,Kenya,Minerals,520942.0,690.0,66980.0,Air,Qingdao,Dar es Salaam,38.0,Delayed,66889.0,On Delivery,60.72,425.05,0.04,1.0,13621.35,112347.36
SHP04701,China,Egypt,Minerals,847130.0,1508.0,110646.0,Air,Shanghai,Lagos,10.0,On-Time,110798.0,Credit,52.45,2749.47,0.38,0.0,13194.39,131681.39
SHP04702,China,Nigeria,Minerals,520942.0,1904.0,90002.0,Road,Shenzhen,Addis Ababa,16.0,On-Time,90917.0,Credit,69.58,2046.33,0.44,1.0,11615.28,6107.13
SHP04703,China,Nigeria,Agricultural,100610.0,856.0,40472.0,Ship,Guangzhou,Dar es Salaam,39.0,On-Time,41162.0,On Delivery,3.26,783.48,0.46,1.0,3126.61,1379.16
SHP04704,China,Nigeria,Machinery,520942.0,736.0,65014.0,Road,Shenzhen,Tema,13.0,On-Time,65328.0,Credit,65.66,1391.56,0.11,1.0,24887.59,26850.97
SHP04705,China,Kenya,Machinery,520942.0,3973.0,6521.0,Air,Shenzhen,Mombasa,22.0,On-Time,7083.0,On Delivery,35.08,1219.62,0.36,0.0,105704.95,1011926.72
